# w      Rpp                     Rps                     Rsp                     Rss
18.38    1.08793039118893e+06    2.88126008368823e-01    2.03573665261957e+01    2.81814131159058e-01
18.39    1.09200590586302e+06    2.88925429240071e-01    2.04259066716817e+01    2.82843456501276e-01
18.40    1.09641487384972e+06    2.89742250200731e-01    2.05010064924929e+01    2.83946447241094e-01
18.41    1.10108600277551e+06    2.90597383422908e-01    2.05836954170606e+01    2.85148129194311e-01
18.42    1.10594269042400e+06    2.91488687745827e-01    2.06727322835940e+01    2.86445734476082e-01
18.43    1.11093549950423e+06    2.92358354780045e-01    2.07652524114546e+01    2.87782370790470e-01
18.44    1.11598497202806e+06    2.93231418787954e-01    2.08609545010003e+01    2.89177440796890e-01
18.45    1.12105588231666e+06    2.94089464194111e-01    2.09599341247215e+01    2.90608751551469e-01
18.46    1.12611105126318e+06    2.94927411254569e-01    2.10603831083803e+01    2.92065727417521e-01
18.47    1.13112204681817e+06    2.95754652858689e-01    2.11597481331815e+01    2.93552741786970e-01
18.48    1.13607776562819e+06    2.96533998546313e-01    2.12614900284795e+01    2.95028191905128e-01
18.49    1.14095925294278e+06    2.97324741772638e-01    2.13642842254005e+01    2.96546738313470e-01
18.50    1.14576945872886e+06    2.98067436683669e-01    2.14649519680937e+01    2.98046089450625e-01
18.51    1.15050153115282e+06    2.98797971879184e-01    2.15661854354037e+01    2.99558188874287e-01
18.52    1.15515461235048e+06    2.99493210188871e-01    2.16670618604038e+01    3.01059709610190e-01
18.53    1.15971727920425e+06    3.00188983505727e-01    2.17672477721712e+01    3.02582790573678e-01
18.54    1.16419319095517e+06    3.00836845200853e-01    2.18666925195263e+01    3.04077830582561e-01
18.55    1.16857913180581e+06    3.01473223733165e-01    2.19662997892228e+01    3.05579896360421e-01
18.56    1.17286824416492e+06    3.02085811089947e-01    2.20638750642532e+01    3.07074899779669e-01
18.57    1.17705233668948e+06    3.02674082617930e-01    2.21612594253401e+01    3.08559828419158e-01
18.58    1.18113321493387e+06    3.03226227506163e-01    2.22563327973006e+01    3.10021454104669e-01
18.59    1.18510866385369e+06    3.03766941053064e-01    2.23499984278225e+01    3.11483081738677e-01
18.60    1.18896884747081e+06    3.04284127473628e-01    2.24431241305811e+01    3.12929492196807e-01
18.61    1.19272464557144e+06    3.04766419041418e-01    2.25347124833692e+01    3.14348388707388e-01
18.62    1.19637245437448e+06    3.05239578125265e-01    2.26258152922294e+01    3.15764878684596e-01
18.63    1.19991314629282e+06    3.05679002003601e-01    2.27140984893502e+01    3.17150520058114e-01
18.64    1.20335586788416e+06    3.06098631926418e-01    2.28007727999134e+01    3.18519822483334e-01
18.65    1.20669488128218e+06    3.06511793829537e-01    2.28857392263596e+01    3.19884341048401e-01
18.66    1.20993470581282e+06    3.06894445610227e-01    2.29701353011380e+01    3.21218404930614e-01
18.67    1.21308287841372e+06    3.07272726601444e-01    2.30528610789185e+01    3.22547777150069e-01
18.68    1.21614040731557e+06    3.07622712694596e-01    2.31328722829521e+01    3.23846687578284e-01
18.69    1.21911776912252e+06    3.07970811648278e-01    2.32124320922413e+01    3.25142204896026e-01
18.70    1.22201543076207e+06    3.08293132670868e-01    2.32905117932545e+01    3.26408422213247e-01
18.71    1.22484198364569e+06    3.08615993890989e-01    2.33670941840238e+01    3.27671605250348e-01
18.72    1.22760151339902e+06    3.08928362486642e-01    2.34423355226175e+01    3.28920257739706e-01
18.73    1.23030077620633e+06    3.09218914975421e-01    2.35174403460792e+01    3.30141572075740e-01
18.74    1.23296180159611e+06    3.09514904692440e-01    2.35904034123204e+01    3.31365670787016e-01
18.75    1.23557212684411e+06    3.09791722147886e-01    2.36623216572290e+01    3.32564803096997e-01
18.76    1.23814926066242e+06    3.10076148716394e-01    2.37333383359462e+01    3.33768014164639e-01
18.77    1.24070662822680e+06    3.10344210773024e-01    2.38049050290437e+01    3.34951756158672e-01
18.78    1.24323873431743e+06    3.10621802515025e-01    2.38758261289729e+01    3.36142727481885e-01
18.79    1.24575319820471e+06    3.10896856206294e-01    2.39462820950512e+01    3.37329536043080e-01
18.80    1.24826729546567e+06    3.11157409231931e-01    2.40164692149622e+01    3.38500739349569e-01
18.81    1.25076531555084e+06    3.11415999280919e-01    2.40851967467936e+01    3.39669932235674e-01
18.82    1.25325953468965e+06    3.11685741219910e-01    2.41548742800500e+01    3.40852313929606e-01
18.83    1.25574005380905e+06    3.11940386187720e-01    2.42243035714503e+01    3.42019323654255e-01
18.84    1.25822521798539e+06    3.12219157669732e-01    2.42937297174353e+01    3.43216782694654e-01
18.85    1.26070443753817e+06    3.12469418696457e-01    2.43629424140351e+01    3.44385177437699e-01
18.86    1.26317795366788e+06    3.12717185561956e-01    2.44333598119938e+01    3.45555988764702e-01
18.87    1.26563749508169e+06    3.12974250736835e-01    2.45023748523329e+01    3.46740650851282e-01
18.88    1.26808659894424e+06    3.13227504611715e-01    2.45725067083232e+01    3.47926789257669e-01
18.89    1.27051912456910e+06    3.13462715945002e-01    2.46412022359474e+01    3.49097926161362e-01
18.90    1.27293964747014e+06    3.13705781954177e-01    2.47110003160183e+01    3.50284970660567e-01
18.91    1.27532467991119e+06    3.13941752982235e-01    2.47803408281542e+01    3.51468834734685e-01
18.92    1.27769088853151e+06    3.14170573748626e-01    2.48482214767020e+01    3.52652565370447e-01
18.93    1.28001065004744e+06    3.14390173782768e-01    2.49166259259818e+01    3.53830317411096e-01
18.94    1.28228437349967e+06    3.14587129079336e-01    2.49844643108626e+01    3.54989071836731e-01
18.95    1.28451696815036e+06    3.14786523068636e-01    2.50527298866904e+01    3.56155303081844e-01
18.96    1.28668168309055e+06    3.14961114894535e-01    2.51175717047565e+01    3.57297384735764e-01
18.97    1.28878816373664e+06    3.15149938862753e-01    2.51838118863183e+01    3.58458558869189e-01
18.98    1.29083060361452e+06    3.15313323245767e-01    2.52477152556917e+01    3.59593727977158e-01
18.99    1.29279503983668e+06    3.15450406752879e-01    2.53114709574168e+01    3.60698667002203e-01
19.00    1.29468635508433e+06    3.15587941251109e-01    2.53738462980474e+01    3.61803608137282e-01
19.01    1.29650325953582e+06    3.15699687177392e-01    2.54335046455257e+01    3.62877138786950e-01
19.02    1.29824586176666e+06    3.15812761471417e-01    2.54917290256993e+01    3.63949954056369e-01
19.03    1.29991074316782e+06    3.15913726224784e-01    2.55507942597187e+01    3.65003197730591e-01
19.04    1.30150555147887e+06    3.16004148465492e-01    2.56071599240319e+01    3.66040096646294e-01
19.05    1.30303382630787e+06    3.16084449166706e-01    2.56606719930249e+01    3.67058553882054e-01
19.06    1.30449798426305e+06    3.16142777838772e-01    2.57140524851481e+01    3.68045137660923e-01
19.07    1.30590117462159e+06    3.16219331694674e-01    2.57658733562102e+01    3.69044108191964e-01
19.08    1.30725505811742e+06    3.16262923191860e-01    2.58165131272742e+01    3.69998210387939e-01
19.09    1.30856130168071e+06    3.16327156135565e-01    2.58658196477299e+01    3.70967554267489e-01
19.10    1.30982671850282e+06    3.16373417754097e-01    2.59153425928640e+01    3.71908546073836e-01
19.11    1.31105610526025e+06    3.16415860247316e-01    2.59639221110675e+01    3.72838443107150e-01
19.12    1.31225067307062e+06    3.16440988200428e-01    2.60101553905641e+01    3.73740064372858e-01
19.13    1.31342089250437e+06    3.16476508979031e-01    2.60569526140726e+01    3.74649057810042e-01
19.14    1.31456197917566e+06    3.16521954863249e-01    2.61015740827306e+01    3.75563902878267e-01
19.15    1.31567433196651e+06    3.16550134364821e-01    2.61466882426648e+01    3.76453544023977e-01
19.16    1.31675832038417e+06    3.16574263689375e-01    2.61910470130392e+01    3.77334742355871e-01
19.17    1.31780197855628e+06    3.16593038669404e-01    2.62344654174705e+01    3.78205147596934e-01
19.18    1.31880846010167e+06    3.16605958554938e-01    2.62768987930955e+01    3.79064221745647e-01
19.19    1.31977083201291e+06    3.16612320960967e-01    2.63182872618017e+01    3.79911253505929e-01
19.20    1.32067819789540e+06    3.16624888312555e-01    2.63584870840267e+01    3.80760546299100e-01
19.21    1.32153573160332e+06    3.16602926513445e-01    2.63988053043531e+01    3.81563082597689e-01
19.22    1.32232985757846e+06    3.16599531323564e-01    2.64362482163871e+01    3.82379386235820e-01
19.23    1.32307080627439e+06    3.16575158856407e-01    2.64723753193680e+01    3.83163666746214e-01
19.24    1.32374437743985e+06    3.16542775216701e-01    2.65082367518354e+01    3.83928013331287e-01
19.25    1.32436398812812e+06    3.16516714759884e-01    2.65412725446384e+01    3.84690563113640e-01
19.26    1.32491537075009e+06    3.16456510725125e-01    2.65740132434145e+01    3.85399538373306e-01
19.27    1.32541083237505e+06    3.16403748519359e-01    2.66052607757574e+01    3.86106134760962e-01
19.28    1.32585250711087e+06    3.16358458646859e-01    2.66348378122304e+01    3.86807916325288e-01
19.29    1.32624633810579e+06    3.16308442322010e-01    2.66616398098148e+01    3.87491787141843e-01
19.30    1.32658382461483e+06    3.16240150977791e-01    2.66881312549802e+01    3.88137335115001e-01
19.31    1.32687410914513e+06    3.16168365516240e-01    2.67145748502342e+01    3.88764447361763e-01
19.32    1.32712250676917e+06    3.16093612498882e-01    2.67367232982346e+01    3.89371007625714e-01
19.33    1.32733162082696e+06    3.16030813241783e-01    2.67602409521830e+01    3.89976007790188e-01
19.34    1.32750983077940e+06    3.15953750027412e-01    2.67809891739721e+01    3.90545431318625e-01
19.35    1.32765978012799e+06    3.15877644967583e-01    2.68005451494100e+01    3.91098532625025e-01
19.36    1.32779922239443e+06    3.15817951950923e-01    2.68205135115083e+01    3.91654918209226e-01
19.37    1.32793114257929e+06    3.15762231979720e-01    2.68395139966245e+01    3.92197478210813e-01
19.38    1.32807206526365e+06    3.15698919338742e-01    2.68565682984083e+01    3.92714680563191e-01
19.39    1.32823440045173e+06    3.15642663620442e-01    2.68731371407602e+01    3.93224259970184e-01
19.40    1.32842490351833e+06    3.15608646350731e-01    2.68922948352298e+01    3.93747014045179e-01
19.41    1.32864254646011e+06    3.15583786177922e-01    2.69085996375362e+01    3.94267684927695e-01
19.42    1.32890412060080e+06    3.15555159147557e-01    2.69265440828905e+01    3.94773541178319e-01
19.43    1.32921703454151e+06    3.15549779728006e-01    2.69447995346699e+01    3.95299704158013e-01
19.44    1.32957080940530e+06    3.15539539946118e-01    2.69633912644213e+01    3.95812527706757e-01
19.45    1.32996791429754e+06    3.15537689921369e-01    2.69825480581878e+01    3.96332492351748e-01
19.46    1.33039809243746e+06    3.15555508542012e-01    2.70019111740572e+01    3.96872193427243e-01
19.47    1.33085670486591e+06    3.15578000239155e-01    2.70229625827233e+01    3.97415813162782e-01
19.48    1.33133558115112e+06    3.15589827330148e-01    2.70427580423570e+01    3.97944620728599e-01
19.49    1.33181719337574e+06    3.15629902426664e-01    2.70624457798027e+01    3.98507247152129e-01
19.50    1.33228990226732e+06    3.15641809464050e-01    2.70833251252228e+01    3.99033058323316e-01
19.51    1.33275195605773e+06    3.15651152696091e-01    2.71036652141626e+01    3.99552456863266e-01
19.52    1.33318205735302e+06    3.15684134403701e-01    2.71217627665899e+01    4.00096562280210e-01
19.53    1.33357939057985e+06    3.15698786044329e-01    2.71404040406850e+01    4.00612455617785e-01
19.54    1.33393765459534e+06    3.15694874662954e-01    2.71580612880892e+01    4.01098515827978e-01
19.55    1.33424785084109e+06    3.15698857540153e-01    2.71742946034800e+01    4.01583568552010e-01
19.56    1.33451367858249e+06    3.15698073393078e-01    2.71893614465421e+01    4.02053598513056e-01
19.57    1.33472438281771e+06    3.15692048463409e-01    2.72028689856514e+01    4.02502977083718e-01
19.58    1.33489211620767e+06    3.15667879494808e-01    2.72149720929242e+01    4.02916072133119e-01
19.59    1.33500970995387e+06    3.15653832570209e-01    2.72256277228854e+01    4.03327333743385e-01
19.60    1.33508405787917e+06    3.15650262427894e-01    2.72347689117700e+01    4.03735772173983e-01
19.61    1.33512217020602e+06    3.15616776216433e-01    2.72425682341582e+01    4.04090499599938e-01
19.62    1.33511169758737e+06    3.15594823654014e-01    2.72502863295660e+01    4.04441898243896e-01
19.63    1.33506312712225e+06    3.15584647045433e-01    2.72550451640726e+01    4.04790160987623e-01
19.64    1.33497402802748e+06    3.15545357935759e-01    2.72598812423123e+01    4.05083785592924e-01
19.65    1.33484701968367e+06    3.15531758825391e-01    2.72616618020033e+01    4.05390687735855e-01
19.66    1.33467749432199e+06    3.15488816976077e-01    2.72635027291422e+01    4.05642520487542e-01
19.67    1.33446014437246e+06    3.15457203766255e-01    2.72636079154339e+01    4.05887945860346e-01
19.68    1.33419128854163e+06    3.15436433761283e-01    2.72604782947162e+01    4.06126492927093e-01
19.69    1.33386697451977e+06    3.15398483700650e-01    2.72570083676496e+01    4.06322098369308e-01
19.70    1.33347382135079e+06    3.15314949917877e-01    2.72517013255301e+01    4.06438245985437e-01
19.71    1.33300743035959e+06    3.15226675620293e-01    2.72443081456138e+01    4.06525202769351e-01
19.72    1.33246011130029e+06    3.15105759935660e-01    2.72334546638743e+01    4.06548229741097e-01
19.73    1.33181555086526e+06    3.14896558797537e-01    2.72207050323984e+01    4.06436656822281e-01
19.74    1.33106444360606e+06    3.14544673266030e-01    2.72066202966882e+01    4.06126067575069e-01
19.75    1.33018932362333e+06    3.13941165212665e-01    2.71891923491275e+01    4.05484986071436e-01
19.76    1.32917703536051e+06    3.12952740212716e-01    2.71690057890068e+01    4.04362042750702e-01
19.77    1.32799815371311e+06    3.11269044037921e-01    2.71461866652515e+01    4.02387032842947e-01
19.78    1.32662133526846e+06    3.08479732472174e-01    2.71232421596867e+01    3.99082962063416e-01
19.79    1.32501295685926e+06    3.03985932090863e-01    2.71010705856667e+01    3.93752536831238e-01
19.80    1.32309852530490e+06    2.96926893133324e-01    2.70803358178499e+01    3.85387488054774e-01
19.81    1.32082735627271e+06    2.86104417214071e-01    2.70659968650072e+01    3.72566151979930e-01
19.82    1.31810657925160e+06    2.70131416203701e-01    2.70639954928622e+01    3.53610804799361e-01
19.83    1.31482048819064e+06    2.47407519316552e-01    2.70802198599882e+01    3.26491796205891e-01
19.84    1.31083128721192e+06    2.16443379032690e-01    2.71265021163263e+01    2.89115970376754e-01
19.85    1.30597496179325e+06    1.76549475874038e-01    2.72145618136756e+01    2.40046801031193e-01
19.86    1.30006122579374e+06    1.28627742679509e-01    2.73601793681470e+01    1.79367326945692e-01
19.87    1.29282955919270e+06    7.65960691139331e-02    2.75828202017890e+01    1.10638880740366e-01
19.88    1.28396189734332e+06    2.90998059818731e-02    2.79033243611375e+01    4.41008560407310e-02
