# w(eV)  Rpp                     Rps                     Rsp                     Rss
18.23    2.35168317482942e+33    1.33599426522880e+27    2.47122236394227e+28    4.04355938614897e+26
18.24    2.35113065398795e+33    1.33622476781647e+27    2.47102153795641e+28    4.04683624122900e+26
18.25    2.35045217414542e+33    1.33635751297422e+27    2.47083511992937e+28    4.04965009843249e+26
18.26    2.34965599750903e+33    1.33645126269037e+27    2.47031338027499e+28    4.05213197929560e+26
18.27    2.34876199865296e+33    1.33662768476004e+27    2.46969311053136e+28    4.05461198730771e+26
18.28    2.34781816248300e+33    1.33669597641619e+27    2.46877854578031e+28    4.05647445350092e+26
18.29    2.34690781450356e+33    1.33679114497530e+27    2.46784600292973e+28    4.05810331510432e+26
18.30    2.34610733592990e+33    1.33699981947729e+27    2.46685468784959e+28    4.05975136668582e+26
18.31    2.34549583262921e+33    1.33719763607474e+27    2.46589184378122e+28    4.06104946669834e+26
18.32    2.34516436035056e+33    1.33763309502045e+27    2.46505719849761e+28    4.06278263439923e+26
18.33    2.34521599741218e+33    1.33817911985395e+27    2.46457240816627e+28    4.06462047458516e+26
18.34    2.34570450201412e+33    1.33896643778067e+27    2.46430763536296e+28    4.06702853052356e+26
18.35    2.34668269263869e+33    1.33984857244647e+27    2.46445343102964e+28    4.06963921688765e+26
18.36    2.34818403118562e+33    1.34104515965008e+27    2.46518839261643e+28    4.07320974452950e+26
18.37    2.35021366144614e+33    1.34244389855656e+27    2.46644008864033e+28    4.07748875881448e+26
18.38    2.35272614580584e+33    1.34397445447382e+27    2.46821696151634e+28    4.08234195422808e+26
18.39    2.35568051487913e+33    1.34577636109414e+27    2.47051007681205e+28    4.08826506867057e+26
18.40    2.35901764328773e+33    1.34760192430640e+27    2.47315660354103e+28    4.09454875906109e+26
18.41    2.36265516921885e+33    1.34958361932908e+27    2.47633977177776e+28    4.10163552761458e+26
18.42    2.36651108189523e+33    1.35174240698671e+27    2.47998699887410e+28    4.10959734237883e+26
18.43    2.37055153787171e+33    1.35383498973379e+27    2.48381339592584e+28    4.11770284737924e+26
18.44    2.37466213470878e+33    1.35599660954567e+27    2.48785542907751e+28    4.12634038991741e+26
18.45    2.37881869326191e+33    1.35815411142300e+27    2.49217347955561e+28    4.13526784677305e+26
18.46    2.38298019106861e+33    1.36029144828502e+27    2.49659769821503e+28    4.14440659501615e+26
18.47    2.38710416603591e+33    1.36245397695390e+27    2.50085610718962e+28    4.15386640702137e+26
18.48    2.39118282276069e+33    1.36447010003460e+27    2.50538147739211e+28    4.16309635296951e+26
18.49    2.39518612339926e+33    1.36661083821910e+27    2.51003328478123e+28    4.17289721320795e+26
18.50    2.39912355982336e+33    1.36859945133850e+27    2.51444592748974e+28    4.18240464431619e+26
18.51    2.40298507015037e+33    1.37059857380516e+27    2.51894985962346e+28    4.19209217332977e+26
18.52    2.40676316750811e+33    1.37249979151385e+27    2.52343179015724e+28    4.20162548362937e+26
18.53    2.41044237354008e+33    1.37446595104220e+27    2.52786948738916e+28    4.21148078839507e+26
18.54    2.41403504448165e+33    1.37627446691286e+27    2.53225967561617e+28    4.22097097020235e+26
18.55    2.41753877730046e+33    1.37809135050718e+27    2.53671325112220e+28    4.23059499043230e+26
18.56    2.42093768439458e+33    1.37985964311486e+27    2.54098366051617e+28    4.24016869161799e+26
18.57    2.42422912887518e+33    1.38157667041082e+27    2.54529540917668e+28    4.24967033652855e+26
18.58    2.42741031998290e+33    1.38318682916751e+27    2.54940655383955e+28    4.25892169940738e+26
18.59    2.43048444047966e+33    1.38480160184802e+27    2.55342823862909e+28    4.26825523742981e+26
18.60    2.43343146129650e+33    1.38636353626065e+27    2.55746887393301e+28    4.27747813728428e+26
18.61    2.43627353559754e+33    1.38781833492160e+27    2.56141125838741e+28    4.28641872724851e+26
18.62    2.43899606927120e+33    1.38928041850295e+27    2.56537513883993e+28    4.29542166532242e+26
18.63    2.44160822375495e+33    1.39063529392497e+27    2.56910525734753e+28    4.30411661385903e+26
18.64    2.44412109866081e+33    1.39194328362561e+27    2.57273130272083e+28    4.31268944894105e+26
18.65    2.44651772122239e+33    1.39326170994604e+27    2.57624646320707e+28    4.32130476158934e+26
18.66    2.44880324626083e+33    1.39447879167772e+27    2.57977602980417e+28    4.32961217658039e+26
18.67    2.45099292655119e+33    1.39571000909782e+27    2.58319609869993e+28    4.33796102620340e+26
18.68    2.45308030217243e+33    1.39684360164954e+27    2.58638637631785e+28    4.34599966506217e+26
18.69    2.45508368457684e+33    1.39799636493695e+27    2.58959643152283e+28    4.35408680594678e+26
18.70    2.45699403450320e+33    1.39905640087761e+27    2.59270661750442e+28    4.36186935876162e+26
18.71    2.45882883217088e+33    1.40013980964708e+27    2.59571503379706e+28    4.36970017154871e+26
18.72    2.46058346849763e+33    1.40119304388287e+27    2.59863028911305e+28    4.37741208280374e+26
18.73    2.46226388210543e+33    1.40216114981558e+27    2.60158075911267e+28    4.38482842718306e+26
18.74    2.46390982839269e+33    1.40316424871380e+27    2.60433096577372e+28    4.39232875825040e+26
18.75    2.46548222183587e+33    1.40408790081056e+27    2.60700296214322e+28    4.39954688367378e+26
18.76    2.46701517887696e+33    1.40505079467933e+27    2.60960457794881e+28    4.40685527092100e+26
18.77    2.46852350611367e+33    1.40594222126017e+27    2.61227944777430e+28    4.41391717120348e+26
18.78    2.46999263918665e+33    1.40687797279932e+27    2.61489829444557e+28    4.42108947097782e+26
18.79    2.47143112859799e+33    1.40780284234836e+27    2.61747197473416e+28    4.42820684226931e+26
18.80    2.47287347648802e+33    1.40866167047455e+27    2.62001193682751e+28    4.43510299276818e+26
18.81    2.47427923204193e+33    1.40951195549433e+27    2.62239023018072e+28    4.44195917642816e+26
18.82    2.47567783100370e+33    1.41041314549516e+27    2.62486562778017e+28    4.44896722164067e+26
18.83    2.47705008727227e+33    1.41124766071657e+27    2.62730994784017e+28    4.45575756613803e+26
18.84    2.47842652268470e+33    1.41219378061595e+27    2.62973818821225e+28    4.46290714412432e+26
18.85    2.47979571197858e+33    1.41301442090344e+27    2.63213849636815e+28    4.46965918787122e+26
18.86    2.48114926803441e+33    1.41382887711864e+27    2.63465348465810e+28    4.47640533958289e+26
18.87    2.48248151426047e+33    1.41469224062513e+27    2.63701408301064e+28    4.48331315651277e+26
18.88    2.48380210549349e+33    1.41554700575930e+27    2.63948604034034e+28    4.49021149638889e+26
18.89    2.48510115822667e+33    1.41633131009781e+27    2.64180390030194e+28    4.49690204388866e+26
18.90    2.48639040383615e+33    1.41716401035147e+27    2.64423450699276e+28    4.50377284681934e+26
18.91    2.48763826940163e+33    1.41798054381996e+27    2.64662963638243e+28    4.51060873121977e+26
18.92    2.48887380970644e+33    1.41878292037042e+27    2.64887319053933e+28    4.51743187721379e+26
18.93    2.49005799330316e+33    1.41956446226037e+27    2.65120030328872e+28    4.52420568466399e+26
18.94    2.49119365029727e+33    1.42026675220533e+27    2.65348983166408e+28    4.53075493268626e+26
18.95    2.49230350343560e+33    1.42100474554453e+27    2.65585983276065e+28    4.53743864822871e+26
18.96    2.49333670175282e+33    1.42165730071564e+27    2.65791071953161e+28    4.54386727384046e+26
18.97    2.49431859128790e+33    1.42240119115253e+27    2.66015976986659e+28    4.55060145184496e+26
18.98    2.49524498785810e+33    1.42305780445077e+27    2.66221348042078e+28    4.55707033526509e+26
18.99    2.49609132789410e+33    1.42362330548737e+27    2.66431800592080e+28    4.56324692568647e+26
19.00    2.49686444813636e+33    1.42421758336058e+27    2.66634282133893e+28    4.56951383329885e+26
19.01    2.49757112075796e+33    1.42472096111772e+27    2.66815132719461e+28    4.57548073261724e+26
19.02    2.49820234258327e+33    1.42525415996830e+27    2.66987681074689e+28    4.58153275425096e+26
19.03    2.49876090244774e+33    1.42575493367282e+27    2.67176963939000e+28    4.58745402460650e+26
19.04    2.49924753896675e+33    1.42622764704490e+27    2.67344596504463e+28    4.59326424489999e+26
19.05    2.49967377949261e+33    1.42667164869880e+27    2.67489644403338e+28    4.59894874415435e+26
19.06    2.50003050985038e+33    1.42703027604756e+27    2.67639578805475e+28    4.60432530374188e+26
19.07    2.50033030975046e+33    1.42748286838668e+27    2.67780187605454e+28    4.60996048209887e+26
19.08    2.50057547286471e+33    1.42779493069486e+27    2.67913464576179e+28    4.61510702614888e+26
19.09    2.50077472432063e+33    1.42820629629346e+27    2.68038497505981e+28    4.62052773770162e+26
19.10    2.50092695105625e+33    1.42854031996252e+27    2.68170042897382e+28    4.62565800821052e+26
19.11    2.50103449679520e+33    1.42885944555411e+27    2.68295398792940e+28    4.63070242718288e+26
19.12    2.50111000557577e+33    1.42910224931198e+27    2.68400562384749e+28    4.63545625235113e+26
19.13    2.50115387479817e+33    1.42939351887904e+27    2.68514143731299e+28    4.64033742989217e+26
19.14    2.50117128222485e+33    1.42973173451108e+27    2.68608542721064e+28    4.64533721678768e+26
19.15    2.50115473253746e+33    1.42999578508363e+27    2.68711128294101e+28    4.65006854958941e+26
19.16    2.50111388118118e+33    1.43024656298709e+27    2.68808828452167e+28    4.65473485865162e+26
19.17    2.50102837422626e+33    1.43048088636388e+27    2.68900786747221e+28    4.65932378096169e+26
19.18    2.50091205830391e+33    1.43069780542947e+27    2.68986852042573e+28    4.66383336625952e+26
19.19    2.50074941803087e+33    1.43089599659914e+27    2.69066818216227e+28    4.66826101804001e+26
19.20    2.50053093783619e+33    1.43113429219133e+27    2.69139989309999e+28    4.67279505480169e+26
19.21    2.50026962071898e+33    1.43122937290507e+27    2.69219918460481e+28    4.67683746044456e+26
19.22    2.49995207388268e+33    1.43142121480120e+27    2.69277617327468e+28    4.68115751672456e+26
19.23    2.49958183744582e+33    1.43153008308264e+27    2.69327928921780e+28    4.68517595598709e+26
19.24    2.49914130955403e+33    1.43161372997801e+27    2.69382935480647e+28    4.68906597638006e+26
19.25    2.49865469067739e+33    1.43173554358495e+27    2.69415938450554e+28    4.69303815191431e+26
19.26    2.49809538008983e+33    1.43171069887856e+27    2.69453398441204e+28    4.69647487394424e+26
19.27    2.49747797611002e+33    1.43172529340347e+27    2.69482362210463e+28    4.69998837748402e+26
19.28    2.49681151655724e+33    1.43177795383660e+27    2.69501834633603e+28    4.70356307412337e+26
19.29    2.49610109320891e+33    1.43181139498466e+27    2.69499355914155e+28    4.70701799513371e+26
19.30    2.49532922054155e+33    1.43176196356926e+27    2.69501005777396e+28    4.71012663082011e+26
19.31    2.49450271351223e+33    1.43169471204123e+27    2.69508137122457e+28    4.71310995178724e+26
19.32    2.49363695568401e+33    1.43160907818323e+27    2.69478435359530e+28    4.71595310498063e+26
19.33    2.49272252895424e+33    1.43156977598219e+27    2.69468058374059e+28    4.71887081537502e+26
19.34    2.49177594435856e+33    1.43145474836568e+27    2.69435252481456e+28    4.72145229554949e+26
19.35    2.49078924701599e+33    1.43132923701136e+27    2.69394785610290e+28    4.72391306544825e+26
19.36    2.48977884941589e+33    1.43125902828240e+27    2.69361538653483e+28    4.72647041460410e+26
19.37    2.48875376705300e+33    1.43118388916158e+27    2.69321459384295e+28    4.72891656218993e+26
19.38    2.48772291472045e+33    1.43104810925258e+27    2.69262661023010e+28    4.73107806076759e+26
19.39    2.48670466254927e+33    1.43091523264250e+27    2.69199313827195e+28    4.73316163254181e+26
19.40    2.48570302145632e+33    1.43085140644934e+27    2.69160705732010e+28    4.73539287155449e+26
19.41    2.48470234680493e+33    1.43079661075006e+27    2.69091722080368e+28    4.73757737065376e+26
19.42    2.48373450265399e+33    1.43069252869053e+27    2.69035863941958e+28    4.73953667673858e+26
19.43    2.48280976147739e+33    1.43066311921640e+27    2.68979597757718e+28    4.74168777881505e+26
19.44    2.48190849799460e+33    1.43058380249464e+27    2.68923193695223e+28    4.74362580455728e+26
19.45    2.48103624935885e+33    1.43051798604436e+27    2.68868017324725e+28    4.74557890579473e+26
19.46    2.48019256664430e+33    1.43052174562116e+27    2.68812416542179e+28    4.74772890911311e+26
19.47    2.47936608098970e+33    1.43053215596495e+27    2.68771045931357e+28    4.74988225983586e+26
19.48    2.47856168908725e+33    1.43048404328648e+27    2.68715407934452e+28    4.75182714775130e+26
19.49    2.47775321440589e+33    1.43055902455808e+27    2.68658416382731e+28    4.75416764153845e+26
19.50    2.47693094242633e+33    1.43050550562177e+27    2.68613723608825e+28    4.75607217137925e+26
19.51    2.47610523543116e+33    1.43044293202796e+27    2.68565796849925e+28    4.75793138240842e+26
19.52    2.47524555039240e+33    1.43049205235857e+27    2.68499190394632e+28    4.76013945347064e+26
19.53    2.47436101580027e+33    1.43046461899909e+27    2.68441888412129e+28    4.76207218039585e+26
19.54    2.47343683126988e+33    1.43035936215649e+27    2.68379256990966e+28    4.76371984567373e+26
19.55    2.47247323481973e+33    1.43029604153834e+27    2.68309018415030e+28    4.76546151537167e+26
19.56    2.47146318434667e+33    1.43021582558511e+27    2.68232463394731e+28    4.76710932322683e+26
19.57    2.47039606015110e+33    1.43011476968618e+27    2.68147482904823e+28    4.76862859926002e+26
19.58    2.46929252894402e+33    1.42993270705522e+27    2.68054821202745e+28    4.76982149179843e+26
19.59    2.46813475669647e+33    1.42979519886054e+27    2.67954155080597e+28    4.77109908544573e+26
19.60    2.46693757974907e+33    1.42970218377903e+27    2.67845078823062e+28    4.77245461111621e+26
19.61    2.46569915107477e+33    1.42946841724276e+27    2.67728394970380e+28    4.77327199260234e+26
19.62    2.46440523048842e+33    1.42928028600621e+27    2.67617302687414e+28    4.77416208351342e+26
19.63    2.46307585994691e+33    1.42913828537948e+27    2.67483459585818e+28    4.77512597543347e+26
19.64    2.46169938827575e+33    1.42885607040618e+27    2.67355980334159e+28    4.77554454155792e+26
19.65    2.46028775063629e+33    1.42868212280330e+27    2.67205254529947e+28    4.77623861125737e+26
19.66    2.45882566820394e+33    1.42836744021369e+27    2.67060868407117e+28    4.77638570757083e+26
19.67    2.45731110886523e+33    1.42809653199740e+27    2.66906854546942e+28    4.77658830657373e+26
19.68    2.45574841209779e+33    1.42786856249189e+27    2.66728831015450e+28    4.77684512485930e+26
19.69    2.45412507436650e+33    1.42755722081883e+27    2.66555256027491e+28    4.77673412939193e+26
19.70    2.45242858773219e+33    1.42703536756110e+27    2.66371757527975e+28    4.77583110028454e+26
19.71    2.45064626454071e+33    1.42648878802735e+27    2.66177121115122e+28    4.77474872390725e+26
19.72    2.44877106753096e+33    1.42579204656315e+27    2.65957580044719e+28    4.77307280113979e+26
19.73    2.44676781453615e+33    1.42469368610145e+27    2.65727966613408e+28    4.76996642787905e+26
